# KMTN_V
# energy
# KMTNet V
9900	0.000306514
9910	0.000639299
9920	0.000211052
9930	0.000367685
9940	0.000141031
9950	0.000228534
9960	0.00091156
9970	0.00111308
9980	0.000328441
9990	0.000264173
10000	0.000357445
